timestamp,value
2022-05-20 00:00:00,1.47
2022-05-20 00:00:01,0.0
2022-05-20 00:00:02,0.167
2022-05-20 00:00:03,0.167
2022-05-20 00:00:04,0.167
2022-05-20 00:00:05,0.166
2022-05-20 00:00:06,0.0
2022-05-20 00:00:07,0.167
2022-05-20 00:00:08,0.332
2022-05-20 00:00:09,0.668
2022-05-20 00:00:10,0.167
2022-05-20 00:00:11,0.166
2022-05-20 00:00:12,0.333
2022-05-20 00:00:13,0.167
2022-05-20 00:00:14,0.167
2022-05-20 00:00:15,0.167
2022-05-20 00:00:16,0.333
2022-05-20 00:00:17,0.833
2022-05-20 00:00:18,0.167
2022-05-20 00:00:19,0.333
2022-05-20 00:00:20,0.332
2022-05-20 00:00:21,0.166
2022-05-20 00:00:22,0.0
2022-05-20 00:00:23,0.332
2022-05-20 00:00:24,0.166
2022-05-20 00:00:25,0.167
2022-05-20 00:00:26,0.167
2022-05-20 00:00:27,0.0
2022-05-20 00:00:28,0.166
2022-05-20 00:00:29,0.498
2022-05-20 00:00:30,0.0
2022-05-20 00:00:31,0.166
2022-05-20 00:00:32,0.0
2022-05-20 00:00:33,0.167
2022-05-20 00:00:34,0.498
2022-05-20 00:00:35,0.166
2022-05-20 00:00:36,0.0
2022-05-20 00:00:37,0.167
2022-05-20 00:00:38,0.333
2022-05-20 00:00:39,0.0
2022-05-20 00:00:40,0.167
2022-05-20 00:00:41,0.0
2022-05-20 00:00:42,0.498
2022-05-20 00:00:43,0.168
2022-05-20 00:00:44,0.167
2022-05-20 00:00:45,0.334
2022-05-20 00:00:46,0.166
2022-05-20 00:00:47,0.333
2022-05-20 00:00:48,1.167
2022-05-20 00:00:49,0.167
2022-05-20 00:00:50,15.807
2022-05-20 00:00:51,9.5
2022-05-20 00:00:52,0.166
2022-05-20 00:00:53,0.167
2022-05-20 00:00:54,1.002
2022-05-20 00:00:55,0.0
2022-05-20 00:00:56,0.167
2022-05-20 00:00:57,0.167
2022-05-20 00:00:58,1.827
2022-05-20 00:00:59,0.0
2022-05-20 00:01:00,0.498
2022-05-20 00:01:01,0.0
2022-05-20 00:01:02,0.0
2022-05-20 00:01:03,0.167
2022-05-20 00:01:04,0.167
2022-05-20 00:01:05,0.333
2022-05-20 00:01:06,0.5
2022-05-20 00:01:07,0.0
2022-05-20 00:01:08,0.333
2022-05-20 00:01:09,0.5
2022-05-20 00:01:10,0.0
2022-05-20 00:01:11,0.167
2022-05-20 00:01:12,0.167
2022-05-20 00:01:13,0.166
2022-05-20 00:01:14,0.167
2022-05-20 00:01:15,0.0
2022-05-20 00:01:16,0.333
2022-05-20 00:01:17,0.0
2022-05-20 00:01:18,0.167
2022-05-20 00:01:19,0.0
2022-05-20 00:01:20,0.498
2022-05-20 00:01:21,0.0
2022-05-20 00:01:22,0.0
