timestamp,value
2022-05-20 00:00:00,0.291
2022-05-20 00:00:01,6.106
2022-05-20 00:00:02,3.859
2022-05-20 00:00:03,6.146
2022-05-20 00:00:04,4.508
2022-05-20 00:00:05,4.53
2022-05-20 00:00:06,4.659
2022-05-20 00:00:07,4.348
2022-05-20 00:00:08,5.455
2022-05-20 00:00:09,4.153
2022-05-20 00:00:10,4.866
2022-05-20 00:00:11,3.5
2022-05-20 00:00:12,5.167
2022-05-20 00:00:13,4.16
2022-05-20 00:00:14,5.387
2022-05-20 00:00:15,4.809
2022-05-20 00:00:16,5.184
2022-05-20 00:00:17,5.342
2022-05-20 00:00:18,6.126
2022-05-20 00:00:19,5.5
2022-05-20 00:00:20,3.339
2022-05-20 00:00:21,5.676
2022-05-20 00:00:22,3.98
2022-05-20 00:00:23,4.02
2022-05-20 00:00:24,5.316
2022-05-20 00:00:25,5.228
2022-05-20 00:00:26,3.846
2022-05-20 00:00:27,5.843
2022-05-20 00:00:28,5.593
2022-05-20 00:00:29,8.086
2022-05-20 00:00:30,4.392
2022-05-20 00:00:31,4.508
2022-05-20 00:00:32,5.342
2022-05-20 00:00:33,4.515
2022-05-20 00:00:34,5.872
2022-05-20 00:00:35,4.722
2022-05-20 00:00:36,5.307
2022-05-20 00:00:37,5.158
2022-05-20 00:00:38,4.153
2022-05-20 00:00:39,5.714
2022-05-20 00:00:40,6.544
2022-05-20 00:00:41,5.853
2022-05-20 00:00:42,3.821
2022-05-20 00:00:43,5.843
2022-05-20 00:00:44,4.478
2022-05-20 00:00:45,5.921
2022-05-20 00:00:46,4.167
2022-05-20 00:00:47,4.674
2022-05-20 00:00:48,4.478
2022-05-20 00:00:49,4.508
2022-05-20 00:00:50,5.333
2022-05-20 00:00:51,4.667
2022-05-20 00:00:52,5.695
2022-05-20 00:00:53,3.685
2022-05-20 00:00:54,5.333
2022-05-20 00:00:55,3.025
2022-05-20 00:00:56,4.899
2022-05-20 00:00:57,3.494
2022-05-20 00:00:58,5.36
2022-05-20 00:00:59,5.307
2022-05-20 00:01:00,5.017
2022-05-20 00:01:01,5.464
2022-05-20 00:01:02,4.195
2022-05-20 00:01:03,4.341
2022-05-20 00:01:04,3.993
2022-05-20 00:01:05,6.156
2022-05-20 00:01:06,4.523
2022-05-20 00:01:07,5.455
2022-05-20 00:01:08,4.007
2022-05-20 00:01:09,5.158
2022-05-20 00:01:10,4.04
2022-05-20 00:01:11,5.96
2022-05-20 00:01:12,4.0
2022-05-20 00:01:13,4.866
2022-05-20 00:01:14,4.153
2022-05-20 00:01:15,5.785
2022-05-20 00:01:16,4.027
2022-05-20 00:01:17,5.008
2022-05-20 00:01:18,3.846
2022-05-20 00:01:19,6.312
2022-05-20 00:01:20,4.013
2022-05-20 00:01:21,4.667
2022-05-20 00:01:22,4.348
2022-05-20 00:01:23,4.682
2022-05-20 00:01:24,4.326
2022-05-20 00:01:25,5.158
2022-05-20 00:01:26,4.674
2022-05-20 00:01:27,4.515
2022-05-20 00:01:28,4.312
2022-05-20 00:01:29,5.648
2022-05-20 00:01:30,4.667
2022-05-20 00:01:31,5.686
2022-05-20 00:01:32,5.0
2022-05-20 00:01:33,4.333
2022-05-20 00:01:34,5.518
2022-05-20 00:01:35,2.848
2022-05-20 00:01:36,5.528
2022-05-20 00:01:37,4.188
2022-05-20 00:01:38,5.351
2022-05-20 00:01:39,4.174
2022-05-20 00:01:40,5.051
2022-05-20 00:01:41,7.0
2022-05-20 00:01:42,6.146
2022-05-20 00:01:43,3.993
2022-05-20 00:01:44,6.136
2022-05-20 00:01:45,4.37
2022-05-20 00:01:46,4.341
2022-05-20 00:01:47,5.333
2022-05-20 00:01:48,4.515
2022-05-20 00:01:49,5.068
2022-05-20 00:01:50,4.667
2022-05-20 00:01:51,9.151
2022-05-20 00:01:52,5.193
2022-05-20 00:01:53,5.21
2022-05-20 00:01:54,5.509
2022-05-20 00:01:55,3.679
2022-05-20 00:01:56,5.219
2022-05-20 00:01:57,4.553
2022-05-20 00:01:58,4.698
2022-05-20 00:01:59,5.025
2022-05-20 00:02:00,4.174
2022-05-20 00:02:01,5.034
2022-05-20 00:02:02,3.512
2022-05-20 00:02:03,5.042
2022-05-20 00:02:04,4.16
2022-05-20 00:02:05,4.202
2022-05-20 00:02:06,5.124
2022-05-20 00:02:07,5.473
2022-05-20 00:02:08,4.013
2022-05-20 00:02:09,4.53
2022-05-20 00:02:10,3.488
2022-05-20 00:02:11,4.515
2022-05-20 00:02:12,4.348
2022-05-20 00:02:13,4.825
2022-05-20 00:02:14,4.333
2022-05-20 00:02:15,3.885
2022-05-20 00:02:16,5.324
2022-05-20 00:02:17,5.333
2022-05-20 00:02:18,4.333
2022-05-20 00:02:19,5.193
2022-05-20 00:02:20,4.283
2022-05-20 00:02:21,4.992
2022-05-20 00:02:22,3.512
2022-05-20 00:02:23,5.342
2022-05-20 00:02:24,4.515
2022-05-20 00:02:25,4.508
2022-05-20 00:02:26,4.167
2022-05-20 00:02:27,5.017
2022-05-20 00:02:28,3.188
2022-05-20 00:02:29,4.817
2022-05-20 00:02:30,3.827
2022-05-20 00:02:31,4.849
2022-05-20 00:02:32,3.691
2022-05-20 00:02:33,5.324
2022-05-20 00:02:34,4.5
2022-05-20 00:02:35,6.355
2022-05-20 00:02:36,3.5
2022-05-20 00:02:37,5.99
2022-05-20 00:02:38,3.367
2022-05-20 00:02:39,5.638
2022-05-20 00:02:40,3.177
2022-05-20 00:02:41,5.316
2022-05-20 00:02:42,4.485
2022-05-20 00:02:43,4.983
2022-05-20 00:02:44,4.667
2022-05-20 00:02:45,4.333
2022-05-20 00:02:46,5.686
2022-05-20 00:02:47,4.333
2022-05-20 00:02:48,5.667
2022-05-20 00:02:49,3.529
2022-05-20 00:02:50,4.377
2022-05-20 00:02:51,4.801
2022-05-20 00:02:52,5.167
2022-05-20 00:02:53,7.488
2022-05-20 00:02:54,3.84
2022-05-20 00:02:55,4.561
2022-05-20 00:02:56,3.188
2022-05-20 00:02:57,5.219
2022-05-20 00:02:58,4.319
2022-05-20 00:02:59,5.342
2022-05-20 00:03:00,5.324
2022-05-20 00:03:01,3.872
2022-05-20 00:03:02,5.824
2022-05-20 00:03:03,6.01
2022-05-20 00:03:04,5.034
2022-05-20 00:03:05,3.654
2022-05-20 00:03:06,6.156
2022-05-20 00:03:07,4.0
2022-05-20 00:03:08,4.858
2022-05-20 00:03:09,5.785
2022-05-20 00:03:10,4.355
2022-05-20 00:03:11,4.209
2022-05-20 00:03:12,4.326
2022-05-20 00:03:13,4.907
2022-05-20 00:03:14,5.15
2022-05-20 00:03:15,4.515
2022-05-20 00:03:16,5.167
2022-05-20 00:03:17,4.167
2022-05-20 00:03:18,4.874
2022-05-20 00:03:19,3.827
2022-05-20 00:03:20,4.553
2022-05-20 00:03:21,4.37
2022-05-20 00:03:22,4.37
2022-05-20 00:03:23,6.116
2022-05-20 00:03:24,3.199
2022-05-20 00:03:25,6.218
2022-05-20 00:03:26,4.326
2022-05-20 00:03:27,5.017
2022-05-20 00:03:28,5.141
2022-05-20 00:03:29,4.523
2022-05-20 00:03:30,6.457
2022-05-20 00:03:31,4.326
2022-05-20 00:03:32,4.69
2022-05-20 00:03:33,4.202
2022-05-20 00:03:34,4.0
2022-05-20 00:03:35,6.01
2022-05-20 00:03:36,4.188
2022-05-20 00:03:37,4.384
2022-05-20 00:03:38,5.676
2022-05-20 00:03:39,4.362
2022-05-20 00:03:40,5.96
2022-05-20 00:03:41,3.704
2022-05-20 00:03:42,4.493
2022-05-20 00:03:43,4.698
2022-05-20 00:03:44,5.141
2022-05-20 00:03:45,5.21
2022-05-20 00:03:46,4.463
2022-05-20 00:03:47,5.509
2022-05-20 00:03:48,5.98
2022-05-20 00:03:49,4.319
2022-05-20 00:03:50,5.008
2022-05-20 00:03:51,4.508
2022-05-20 00:03:52,4.849
2022-05-20 00:03:53,4.698
2022-05-20 00:03:54,4.809
2022-05-20 00:03:55,5.97
2022-05-20 00:03:56,5.175
2022-05-20 00:03:57,4.508
2022-05-20 00:03:58,5.017
2022-05-20 00:03:59,4.674
2022-05-20 00:04:00,5.017
2022-05-20 00:04:01,4.04
2022-05-20 00:04:02,5.167
2022-05-20 00:04:03,5.99
2022-05-20 00:04:04,6.355
2022-05-20 00:04:05,5.0
2022-05-20 00:04:06,4.348
2022-05-20 00:04:07,4.174
2022-05-20 00:04:08,5.042
2022-05-20 00:04:09,5.175
2022-05-20 00:04:10,5.141
2022-05-20 00:04:11,5.36
2022-05-20 00:04:12,3.71
2022-05-20 00:04:13,5.201
2022-05-20 00:04:14,5.62
2022-05-20 00:04:15,5.528
2022-05-20 00:04:16,5.705
2022-05-20 00:04:17,4.16
2022-05-20 00:04:18,5.5
2022-05-20 00:04:19,5.289
2022-05-20 00:04:20,4.333
2022-05-20 00:04:21,6.511
2022-05-20 00:04:22,3.846
2022-05-20 00:04:23,4.667
2022-05-20 00:04:24,5.017
2022-05-20 00:04:25,4.305
2022-05-20 00:04:26,5.705
2022-05-20 00:04:27,4.493
2022-05-20 00:04:28,4.866
2022-05-20 00:04:29,5.298
2022-05-20 00:04:30,3.993
2022-05-20 00:04:31,6.0
2022-05-20 00:04:32,4.682
2022-05-20 00:04:33,4.348
2022-05-20 00:04:34,4.674
2022-05-20 00:04:35,3.679
2022-05-20 00:04:36,5.695
2022-05-20 00:04:37,3.84
2022-05-20 00:04:38,5.21
2022-05-20 00:04:39,5.97
2022-05-20 00:04:40,4.384
2022-05-20 00:04:41,6.365
2022-05-20 00:04:42,4.027
2022-05-20 00:04:43,5.676
2022-05-20 00:04:44,5.5
2022-05-20 00:04:45,4.523
2022-05-20 00:04:46,5.872
2022-05-20 00:04:47,5.629
2022-05-20 00:04:48,4.53
2022-05-20 00:04:49,5.518
2022-05-20 00:04:50,4.706
2022-05-20 00:04:51,6.177
2022-05-20 00:04:52,4.674
2022-05-20 00:04:53,5.342
2022-05-20 00:04:54,6.146
2022-05-20 00:04:55,4.682
2022-05-20 00:04:56,5.076
2022-05-20 00:04:57,4.849
2022-05-20 00:04:58,5.184
2022-05-20 00:04:59,6.302
2022-05-20 00:05:00,3.529
2022-05-20 00:05:01,5.068
2022-05-20 00:05:02,5.455
2022-05-20 00:05:03,4.326
2022-05-20 00:05:04,5.068
2022-05-20 00:05:05,4.0
2022-05-20 00:05:06,5.843
2022-05-20 00:05:07,5.96
2022-05-20 00:05:08,3.846
2022-05-20 00:05:09,5.528
2022-05-20 00:05:10,4.508
2022-05-20 00:05:11,4.5
2022-05-20 00:05:12,5.158
2022-05-20 00:05:13,4.326
2022-05-20 00:05:14,5.307
2022-05-20 00:05:15,4.849
