timestamp,value
2022-05-20 00:00:00,98.945
2022-05-20 00:00:01,51.98
2022-05-20 00:00:02,40.604
2022-05-20 00:00:03,51.993
2022-05-20 00:00:04,46.244
2022-05-20 00:00:05,47.315
2022-05-20 00:00:06,46.922
2022-05-20 00:00:07,46.823
2022-05-20 00:00:08,55.702
2022-05-20 00:00:09,36.711
2022-05-20 00:00:10,55.872
2022-05-20 00:00:11,37.667
2022-05-20 00:00:12,56.5
2022-05-20 00:00:13,36.606
2022-05-20 00:00:14,57.744
2022-05-20 00:00:15,56.385
2022-05-20 00:00:16,73.411
2022-05-20 00:00:17,62.27
2022-05-20 00:00:18,76.325
2022-05-20 00:00:19,58.5
2022-05-20 00:00:20,37.563
2022-05-20 00:00:21,54.09
2022-05-20 00:00:22,42.62
2022-05-20 00:00:23,56.281
2022-05-20 00:00:24,77.243
2022-05-20 00:00:25,59.191
2022-05-20 00:00:26,57.023
2022-05-20 00:00:27,78.798
2022-05-20 00:00:28,76.102
2022-05-20 00:00:29,72.937
2022-05-20 00:00:30,78.885
2022-05-20 00:00:31,77.129
2022-05-20 00:00:32,78.798
2022-05-20 00:00:33,78.094
2022-05-20 00:00:34,78.188
2022-05-20 00:00:35,78.752
2022-05-20 00:00:36,76.451
2022-05-20 00:00:37,74.043
2022-05-20 00:00:38,57.807
2022-05-20 00:00:39,56.975
2022-05-20 00:00:40,36.745
2022-05-20 00:00:41,57.86
2022-05-20 00:00:42,35.714
2022-05-20 00:00:43,54.758
2022-05-20 00:00:44,41.294
2022-05-20 00:00:45,53.289
2022-05-20 00:00:46,41.167
2022-05-20 00:00:47,51.085
2022-05-20 00:00:48,44.444
2022-05-20 00:00:49,43.239
2022-05-20 00:00:50,51.5
2022-05-20 00:00:51,43.833
2022-05-20 00:00:52,53.099
2022-05-20 00:00:53,40.034
2022-05-20 00:00:54,55.5
2022-05-20 00:00:55,33.782
2022-05-20 00:00:56,57.939
2022-05-20 00:00:57,36.938
2022-05-20 00:00:58,48.911
2022-05-20 00:00:59,44.942
2022-05-20 00:01:00,44.983
2022-05-20 00:01:01,49.503
2022-05-20 00:01:02,43.792
2022-05-20 00:01:03,49.75
2022-05-20 00:01:04,42.762
2022-05-20 00:01:05,51.248
2022-05-20 00:01:06,40.034
2022-05-20 00:01:07,56.198
2022-05-20 00:01:08,40.568
2022-05-20 00:01:09,55.075
2022-05-20 00:01:10,40.741
2022-05-20 00:01:11,55.629
2022-05-20 00:01:12,36.167
2022-05-20 00:01:13,55.369
2022-05-20 00:01:14,42.857
2022-05-20 00:01:15,54.545
2022-05-20 00:01:16,40.268
2022-05-20 00:01:17,54.09
2022-05-20 00:01:18,36.455
2022-05-20 00:01:19,57.807
2022-05-20 00:01:20,36.789
2022-05-20 00:01:21,57.333
2022-05-20 00:01:22,37.458
2022-05-20 00:01:23,50.0
2022-05-20 00:01:24,44.592
2022-05-20 00:01:25,53.744
2022-05-20 00:01:26,42.905
2022-05-20 00:01:27,51.003
2022-05-20 00:01:28,46.434
2022-05-20 00:01:29,53.488
2022-05-20 00:01:30,39.0
2022-05-20 00:01:31,46.823
2022-05-20 00:01:32,43.0
2022-05-20 00:01:33,43.0
2022-05-20 00:01:34,50.502
2022-05-20 00:01:35,41.876
2022-05-20 00:01:36,55.444
2022-05-20 00:01:37,40.871
2022-05-20 00:01:38,55.853
2022-05-20 00:01:39,36.728
2022-05-20 00:01:40,58.081
2022-05-20 00:01:41,32.667
2022-05-20 00:01:42,56.645
2022-05-20 00:01:43,36.106
2022-05-20 00:01:44,54.892
2022-05-20 00:01:45,39.832
2022-05-20 00:01:46,52.421
2022-05-20 00:01:47,60.667
2022-05-20 00:01:48,61.371
2022-05-20 00:01:49,73.986
2022-05-20 00:01:50,77.0
2022-05-20 00:01:51,75.874
2022-05-20 00:01:52,77.554
2022-05-20 00:01:53,77.143
2022-05-20 00:01:54,78.297
2022-05-20 00:01:55,58.528
2022-05-20 00:01:56,78.62
2022-05-20 00:01:57,78.246
2022-05-20 00:01:58,62.584
2022-05-20 00:01:59,52.429
2022-05-20 00:02:00,36.895
2022-05-20 00:02:01,57.718
2022-05-20 00:02:02,36.957
2022-05-20 00:02:03,55.126
2022-05-20 00:02:04,39.101
2022-05-20 00:02:05,50.42
2022-05-20 00:02:06,40.165
2022-05-20 00:02:07,52.736
2022-05-20 00:02:08,40.301
2022-05-20 00:02:09,52.685
2022-05-20 00:02:10,40.698
2022-05-20 00:02:11,52.508
