timestamp,value
2022-05-20 00:00:00,0.408
2022-05-20 00:00:01,0.5
2022-05-20 00:00:02,0.334
2022-05-20 00:00:03,0.997
2022-05-20 00:00:04,0.669
2022-05-20 00:00:05,0.334
2022-05-20 00:00:06,0.5
2022-05-20 00:00:07,0.167
2022-05-20 00:00:08,0.664
2022-05-20 00:00:09,3.005
2022-05-20 00:00:10,0.167
2022-05-20 00:00:11,0.332
2022-05-20 00:00:12,0.333
2022-05-20 00:00:13,0.335
2022-05-20 00:00:14,0.497
2022-05-20 00:00:15,0.333
2022-05-20 00:00:16,0.334
2022-05-20 00:00:17,0.997
2022-05-20 00:00:18,1.493
2022-05-20 00:00:19,1.336
2022-05-20 00:00:20,2.167
2022-05-20 00:00:21,0.501
2022-05-20 00:00:22,0.5
2022-05-20 00:00:23,0.666
2022-05-20 00:00:24,0.334
2022-05-20 00:00:25,0.333
2022-05-20 00:00:26,0.499
2022-05-20 00:00:27,0.664
2022-05-20 00:00:28,0.333
2022-05-20 00:00:29,1.836
2022-05-20 00:00:30,1.333
2022-05-20 00:00:31,0.498
2022-05-20 00:00:32,0.167
2022-05-20 00:00:33,0.333
2022-05-20 00:00:34,0.667
2022-05-20 00:00:35,0.499
2022-05-20 00:00:36,1.167
2022-05-20 00:00:37,0.833
2022-05-20 00:00:38,0.333
2022-05-20 00:00:39,0.168
2022-05-20 00:00:40,3.661
2022-05-20 00:00:41,1.664
2022-05-20 00:00:42,0.333
2022-05-20 00:00:43,0.334
2022-05-20 00:00:44,0.499
2022-05-20 00:00:45,0.501
2022-05-20 00:00:46,0.333
2022-05-20 00:00:47,0.501
2022-05-20 00:00:48,0.499
2022-05-20 00:00:49,0.0
2022-05-20 00:00:50,0.663
2022-05-20 00:00:51,1.329
2022-05-20 00:00:52,0.335
2022-05-20 00:00:53,0.332
2022-05-20 00:00:54,0.501
2022-05-20 00:00:55,0.333
2022-05-20 00:00:56,0.334
2022-05-20 00:00:57,0.497
2022-05-20 00:00:58,0.334
2022-05-20 00:00:59,0.167
2022-05-20 00:01:00,0.499
2022-05-20 00:01:01,1.161
2022-05-20 00:01:02,0.5
2022-05-20 00:01:03,0.333
2022-05-20 00:01:04,0.5
2022-05-20 00:01:05,0.499
2022-05-20 00:01:06,0.333
2022-05-20 00:01:07,0.5
2022-05-20 00:01:08,0.167
2022-05-20 00:01:09,0.5
2022-05-20 00:01:10,0.334
2022-05-20 00:01:11,2.326
2022-05-20 00:01:12,3.987
2022-05-20 00:01:13,0.334
2022-05-20 00:01:14,0.333
2022-05-20 00:01:15,0.167
2022-05-20 00:01:16,0.498
2022-05-20 00:01:17,0.334
2022-05-20 00:01:18,0.5
2022-05-20 00:01:19,0.333
2022-05-20 00:01:20,0.167
2022-05-20 00:01:21,0.833
2022-05-20 00:01:22,1.333
2022-05-20 00:01:23,0.666
2022-05-20 00:01:24,0.167
2022-05-20 00:01:25,0.333
2022-05-20 00:01:26,0.167
2022-05-20 00:01:27,0.333
2022-05-20 00:01:28,0.501
2022-05-20 00:01:29,0.167
2022-05-20 00:01:30,0.334
2022-05-20 00:01:31,0.334
2022-05-20 00:01:32,0.333
2022-05-20 00:01:33,2.653
2022-05-20 00:01:34,0.334
2022-05-20 00:01:35,0.333
2022-05-20 00:01:36,0.333
2022-05-20 00:01:37,0.333
2022-05-20 00:01:38,0.333
2022-05-20 00:01:39,0.498
2022-05-20 00:01:40,0.502
2022-05-20 00:01:41,2.003
2022-05-20 00:01:42,0.832
2022-05-20 00:01:43,2.357
2022-05-20 00:01:44,2.341
2022-05-20 00:01:45,4.146
2022-05-20 00:01:46,6.156
2022-05-20 00:01:47,4.174
2022-05-20 00:01:48,1.5
2022-05-20 00:01:49,2.0
2022-05-20 00:01:50,0.833
2022-05-20 00:01:51,1.331
2022-05-20 00:01:52,2.838
2022-05-20 00:01:53,1.167
2022-05-20 00:01:54,1.83
2022-05-20 00:01:55,1.498
2022-05-20 00:01:56,0.669
2022-05-20 00:01:57,1.331
2022-05-20 00:01:58,1.002
2022-05-20 00:01:59,0.832
2022-05-20 00:02:00,1.167
2022-05-20 00:02:01,1.169
2022-05-20 00:02:02,1.163
2022-05-20 00:02:03,1.171
2022-05-20 00:02:04,1.163
2022-05-20 00:02:05,1.338
2022-05-20 00:02:06,1.993
2022-05-20 00:02:07,1.333
2022-05-20 00:02:08,1.003
2022-05-20 00:02:09,1.002
2022-05-20 00:02:10,1.163
2022-05-20 00:02:11,1.169
2022-05-20 00:02:12,0.998
2022-05-20 00:02:13,1.002
2022-05-20 00:02:14,1.0
2022-05-20 00:02:15,0.998
2022-05-20 00:02:16,1.503
2022-05-20 00:02:17,0.831
2022-05-20 00:02:18,1.002
2022-05-20 00:02:19,1.338
2022-05-20 00:02:20,0.997
2022-05-20 00:02:21,1.336
2022-05-20 00:02:22,1.331
2022-05-20 00:02:23,1.171
2022-05-20 00:02:24,1.163
2022-05-20 00:02:25,0.667
2022-05-20 00:02:26,2.0
2022-05-20 00:02:27,0.667
2022-05-20 00:02:28,1.002
2022-05-20 00:02:29,1.165
2022-05-20 00:02:30,1.167
2022-05-20 00:02:31,1.0
2022-05-20 00:02:32,0.833
2022-05-20 00:02:33,1.002
2022-05-20 00:02:34,1.165
2022-05-20 00:02:35,1.002
2022-05-20 00:02:36,0.667
2022-05-20 00:02:37,1.333
2022-05-20 00:02:38,1.165
2022-05-20 00:02:39,0.668
2022-05-20 00:02:40,1.333
2022-05-20 00:02:41,0.998
2022-05-20 00:02:42,1.0
2022-05-20 00:02:43,0.835
2022-05-20 00:02:44,0.667
2022-05-20 00:02:45,1.0
2022-05-20 00:02:46,0.998
2022-05-20 00:02:47,1.002
2022-05-20 00:02:48,1.165
2022-05-20 00:02:49,1.002
2022-05-20 00:02:50,1.167
2022-05-20 00:02:51,1.167
